feature,importance
previous_NAME_CLIENT_TYPE_Refreshed_count_norm,12.799999999999999
previous_NAME_CLIENT_TYPE_Repeater_count_norm,12.1
previous_NAME_CLIENT_TYPE_XNA_count,0.1
previous_NAME_CLIENT_TYPE_XNA_count_norm,0.0
previous_NAME_GOODS_CATEGORY_Additional Service_count,0.0
previous_NAME_GOODS_CATEGORY_Additional Service_count_norm,0.0
previous_NAME_GOODS_CATEGORY_Animals_count,0.0
previous_NAME_GOODS_CATEGORY_Audio/Video_count,0.7
previous_NAME_GOODS_CATEGORY_Audio/Video_count_norm,9.0
previous_NAME_GOODS_CATEGORY_Auto Accessories_count,0.1
previous_NAME_GOODS_CATEGORY_Auto Accessories_count_norm,1.9000000000000004
previous_NAME_GOODS_CATEGORY_Clothing and Accessories_count,0.6
previous_NAME_GOODS_CATEGORY_Clothing and Accessories_count_norm,7.4
previous_NAME_GOODS_CATEGORY_Computers_count,2.4
previous_NAME_GOODS_CATEGORY_Computers_count_norm,9.200000000000001
previous_NAME_GOODS_CATEGORY_Construction Materials_count,0.5
previous_NAME_GOODS_CATEGORY_Construction Materials_count_norm,3.6999999999999993
previous_NAME_GOODS_CATEGORY_Consumer Electronics_count,1.7
previous_NAME_GOODS_CATEGORY_Consumer Electronics_count_norm,8.0
previous_NAME_GOODS_CATEGORY_Direct Sales_count,0.0
previous_NAME_GOODS_CATEGORY_Direct Sales_count_norm,4.9
previous_NAME_GOODS_CATEGORY_Education_count,0.0
previous_NAME_GOODS_CATEGORY_Education_count_norm,0.0
previous_NAME_GOODS_CATEGORY_Fitness_count,0.0
previous_NAME_GOODS_CATEGORY_Fitness_count_norm,0.0
previous_NAME_GOODS_CATEGORY_Furniture_count,1.7000000000000002
previous_NAME_GOODS_CATEGORY_Furniture_count_norm,10.4
previous_NAME_GOODS_CATEGORY_Gardening_count,0.30000000000000004
previous_NAME_GOODS_CATEGORY_Gardening_count_norm,2.3000000000000003
previous_NAME_GOODS_CATEGORY_Homewares_count,0.0
previous_NAME_GOODS_CATEGORY_Homewares_count_norm,0.6
previous_NAME_GOODS_CATEGORY_House Construction_count,0.0
previous_NAME_GOODS_CATEGORY_Insurance_count,0.0
previous_NAME_GOODS_CATEGORY_Insurance_count_norm,0.0
previous_NAME_GOODS_CATEGORY_Jewelry_count,0.4
previous_NAME_GOODS_CATEGORY_Jewelry_count_norm,2.4000000000000004
previous_NAME_GOODS_CATEGORY_Medical Supplies_count,0.0
previous_NAME_GOODS_CATEGORY_Medical Supplies_count_norm,0.7999999999999999
previous_NAME_GOODS_CATEGORY_Medicine_count,0.1
previous_NAME_GOODS_CATEGORY_Medicine_count_norm,2.1999999999999997
previous_NAME_GOODS_CATEGORY_Mobile_count,1.0999999999999999
previous_NAME_GOODS_CATEGORY_Mobile_count_norm,13.8
previous_NAME_GOODS_CATEGORY_Office Appliances_count,0.0
previous_NAME_GOODS_CATEGORY_Office Appliances_count_norm,0.0
previous_NAME_GOODS_CATEGORY_Other_count,0.1
previous_NAME_GOODS_CATEGORY_Other_count_norm,1.3000000000000003
previous_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_count,0.30000000000000004
previous_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_count_norm,11.1
previous_NAME_GOODS_CATEGORY_Sport and Leisure_count,1.2999999999999998
previous_NAME_GOODS_CATEGORY_Sport and Leisure_count_norm,3.3999999999999995
previous_NAME_GOODS_CATEGORY_Tourism_count,0.2
previous_NAME_GOODS_CATEGORY_Tourism_count_norm,1.0999999999999999
previous_NAME_GOODS_CATEGORY_Vehicles_count,0.1
previous_NAME_GOODS_CATEGORY_Vehicles_count_norm,0.2
previous_NAME_GOODS_CATEGORY_Weapon_count,0.0
previous_NAME_GOODS_CATEGORY_Weapon_count_norm,0.0
previous_NAME_PORTFOLIO_Cards_count,0.2
previous_NAME_PORTFOLIO_Cards_count_norm,5.0
previous_NAME_PORTFOLIO_Cars_count,0.0
previous_NAME_PORTFOLIO_Cars_count_norm,0.0
previous_NAME_PORTFOLIO_Cash_count,2.9
previous_NAME_PORTFOLIO_Cash_count_norm,6.3
previous_NAME_PORTFOLIO_XNA_count,1.4000000000000001
previous_NAME_PORTFOLIO_XNA_count_norm,5.999999999999999
previous_NAME_PRODUCT_TYPE_XNA_count_norm,9.1
previous_NAME_PRODUCT_TYPE_walk-in_count,4.3
previous_NAME_PRODUCT_TYPE_walk-in_count_norm,18.2
previous_NAME_PRODUCT_TYPE_x-sell_count,4.4
previous_NAME_PRODUCT_TYPE_x-sell_count_norm,14.299999999999999
previous_CHANNEL_TYPE_AP+ (Cash loan)_count,1.1
previous_CHANNEL_TYPE_AP+ (Cash loan)_count_norm,14.6
previous_CHANNEL_TYPE_Channel of corporate sales_count,2.1
previous_CHANNEL_TYPE_Channel of corporate sales_count_norm,10.999999999999998
previous_CHANNEL_TYPE_Contact center_count,1.2000000000000002
previous_CHANNEL_TYPE_Contact center_count_norm,11.8
previous_CHANNEL_TYPE_Country-wide_count,4.8999999999999995
previous_CHANNEL_TYPE_Country-wide_count_norm,11.1
previous_CHANNEL_TYPE_Credit and cash offices_count,5.9
previous_CHANNEL_TYPE_Credit and cash offices_count_norm,12.799999999999999
previous_CHANNEL_TYPE_Regional / Local_count,1.5
previous_CHANNEL_TYPE_Regional / Local_count_norm,6.599999999999999
previous_CHANNEL_TYPE_Stone_count,2.2
previous_CHANNEL_TYPE_Stone_count_norm,11.9
previous_NAME_SELLER_INDUSTRY_Auto technology_count,0.0
previous_NAME_SELLER_INDUSTRY_Auto technology_count_norm,1.7
previous_NAME_SELLER_INDUSTRY_Clothing_count,1.5
previous_NAME_SELLER_INDUSTRY_Clothing_count_norm,2.8000000000000003
previous_NAME_SELLER_INDUSTRY_Connectivity_count,7.0
previous_NAME_SELLER_INDUSTRY_Connectivity_count_norm,9.7
previous_NAME_SELLER_INDUSTRY_Construction_count,0.7
previous_NAME_SELLER_INDUSTRY_Construction_count_norm,5.499999999999999
previous_NAME_SELLER_INDUSTRY_Consumer electronics_count,2.9
previous_NAME_SELLER_INDUSTRY_Consumer electronics_count_norm,9.3
previous_NAME_SELLER_INDUSTRY_Furniture_count,0.8999999999999999
previous_NAME_SELLER_INDUSTRY_Furniture_count_norm,12.8
previous_NAME_SELLER_INDUSTRY_Industry_count,1.0999999999999999
previous_NAME_SELLER_INDUSTRY_Industry_count_norm,3.7999999999999994
previous_NAME_SELLER_INDUSTRY_Jewelry_count,0.1
previous_NAME_SELLER_INDUSTRY_Jewelry_count_norm,0.7
previous_NAME_SELLER_INDUSTRY_MLM partners_count,0.0
previous_NAME_SELLER_INDUSTRY_MLM partners_count_norm,0.0
previous_NAME_SELLER_INDUSTRY_Tourism_count,0.0
previous_NAME_SELLER_INDUSTRY_Tourism_count_norm,0.0
previous_NAME_SELLER_INDUSTRY_XNA_count_norm,6.199999999999999
previous_NAME_YIELD_GROUP_XNA_count,1.9000000000000004
previous_NAME_YIELD_GROUP_XNA_count_norm,7.500000000000002
previous_NAME_YIELD_GROUP_high_count,5.699999999999999
previous_NAME_YIELD_GROUP_high_count_norm,40.7
previous_NAME_YIELD_GROUP_low_action_count,2.3000000000000003
previous_NAME_YIELD_GROUP_low_action_count_norm,43.6
previous_NAME_YIELD_GROUP_low_normal_count,2.3
previous_NAME_YIELD_GROUP_low_normal_count_norm,19.599999999999998
previous_NAME_YIELD_GROUP_middle_count,1.7000000000000004
previous_NAME_YIELD_GROUP_middle_count_norm,11.7
previous_PRODUCT_COMBINATION_Card Street_count,0.5
previous_PRODUCT_COMBINATION_Card Street_count_norm,7.499999999999999
previous_PRODUCT_COMBINATION_Card X-Sell_count,1.1
previous_PRODUCT_COMBINATION_Card X-Sell_count_norm,3.5999999999999996
previous_PRODUCT_COMBINATION_Cash_count,0.7
previous_PRODUCT_COMBINATION_Cash_count_norm,6.1
previous_PRODUCT_COMBINATION_Cash Street: high_count,1.4000000000000004
previous_PRODUCT_COMBINATION_Cash Street: high_count_norm,6.3
previous_PRODUCT_COMBINATION_Cash Street: low_count,0.6
previous_PRODUCT_COMBINATION_Cash Street: low_count_norm,20.999999999999996
previous_PRODUCT_COMBINATION_Cash Street: middle_count,0.4
previous_PRODUCT_COMBINATION_Cash Street: middle_count_norm,3.5999999999999996
previous_PRODUCT_COMBINATION_Cash X-Sell: high_count,0.8999999999999999
previous_PRODUCT_COMBINATION_Cash X-Sell: high_count_norm,16.8
previous_PRODUCT_COMBINATION_Cash X-Sell: low_count,4.199999999999999
previous_PRODUCT_COMBINATION_Cash X-Sell: low_count_norm,35.3
previous_PRODUCT_COMBINATION_Cash X-Sell: middle_count,2.1
previous_PRODUCT_COMBINATION_Cash X-Sell: middle_count_norm,9.700000000000001
previous_PRODUCT_COMBINATION_POS household with interest_count,4.199999999999999
previous_PRODUCT_COMBINATION_POS household with interest_count_norm,8.5
previous_PRODUCT_COMBINATION_POS household without interest_count,0.8
previous_PRODUCT_COMBINATION_POS household without interest_count_norm,7.6000000000000005
previous_PRODUCT_COMBINATION_POS industry with interest_count,1.5999999999999999
previous_PRODUCT_COMBINATION_POS industry with interest_count_norm,18.8
previous_PRODUCT_COMBINATION_POS industry without interest_count,1.2
previous_PRODUCT_COMBINATION_POS industry without interest_count_norm,5.599999999999999
previous_PRODUCT_COMBINATION_POS mobile with interest_count,2.1
previous_PRODUCT_COMBINATION_POS mobile with interest_count_norm,5.6
previous_PRODUCT_COMBINATION_POS mobile without interest_count,0.2
previous_PRODUCT_COMBINATION_POS mobile without interest_count_norm,5.1000000000000005
previous_PRODUCT_COMBINATION_POS other with interest_count,1.2
previous_PRODUCT_COMBINATION_POS other with interest_count_norm,3.4000000000000004
previous_PRODUCT_COMBINATION_POS others without interest_count,0.30000000000000004
previous_PRODUCT_COMBINATION_POS others without interest_count_norm,0.9999999999999999
pos_cash_MONTHS_BALANCE_count,29.700000000000003
pos_cash_MONTHS_BALANCE_mean,34.6
pos_cash_MONTHS_BALANCE_max,43.099999999999994
pos_cash_MONTHS_BALANCE_min,25.3
pos_cash_MONTHS_BALANCE_var,67.2
pos_cash_MONTHS_BALANCE_sum,40.00000000000001
pos_cash_CNT_INSTALMENT_mean,41.699999999999996
pos_cash_CNT_INSTALMENT_max,33.3
pos_cash_CNT_INSTALMENT_min,11.3
pos_cash_CNT_INSTALMENT_var,39.7
pos_cash_CNT_INSTALMENT_sum,24.099999999999998
pos_cash_CNT_INSTALMENT_FUTURE_min,7.600000000000001
pos_cash_SK_DPD_mean,8.500000000000002
pos_cash_SK_DPD_max,10.0
pos_cash_SK_DPD_min,0.3
pos_cash_SK_DPD_var,5.8999999999999995
pos_cash_SK_DPD_DEF_mean,32.9
pos_cash_SK_DPD_DEF_min,0.0
pos_cash_NAME_CONTRACT_STATUS_Active_count_norm,34.1
pos_cash_NAME_CONTRACT_STATUS_Amortized debt_count,0.0
pos_cash_NAME_CONTRACT_STATUS_Approved_count,0.2
pos_cash_NAME_CONTRACT_STATUS_Approved_count_norm,0.7999999999999999
pos_cash_NAME_CONTRACT_STATUS_Canceled_count,0.0
pos_cash_NAME_CONTRACT_STATUS_Canceled_count_norm,0.0
pos_cash_NAME_CONTRACT_STATUS_Completed_count,3.3000000000000003
pos_cash_NAME_CONTRACT_STATUS_Completed_count_norm,21.399999999999995
pos_cash_NAME_CONTRACT_STATUS_Demand_count,0.30000000000000004
pos_cash_NAME_CONTRACT_STATUS_Demand_count_norm,0.0
pos_cash_NAME_CONTRACT_STATUS_Returned to the store_count,0.8
pos_cash_NAME_CONTRACT_STATUS_Returned to the store_count_norm,4.8
pos_cash_NAME_CONTRACT_STATUS_Signed_count,3.0
pos_cash_NAME_CONTRACT_STATUS_Signed_count_norm,13.2
pos_cash_NAME_CONTRACT_STATUS_XNA_count,0.0
installments_NUM_INSTALMENT_VERSION_count,23.599999999999998
installments_NUM_INSTALMENT_VERSION_mean,33.89999999999999
installments_NUM_INSTALMENT_VERSION_max,6.5
installments_NUM_INSTALMENT_VERSION_min,0.1
installments_NUM_INSTALMENT_VERSION_var,35.6
installments_NUM_INSTALMENT_VERSION_sum,38.699999999999996
installments_NUM_INSTALMENT_NUMBER_mean,30.0
installments_NUM_INSTALMENT_NUMBER_max,17.900000000000002
installments_NUM_INSTALMENT_NUMBER_min,0.30000000000000004
installments_NUM_INSTALMENT_NUMBER_var,29.100000000000005
installments_NUM_INSTALMENT_NUMBER_sum,28.1
installments_AMT_INSTALMENT_mean,38.800000000000004
installments_AMT_INSTALMENT_max,50.9
installments_AMT_INSTALMENT_min,91.5
installments_AMT_INSTALMENT_var,31.2
installments_AMT_INSTALMENT_sum,76.6
installments_AMT_PAYMENT-INSTALLMENT_mean,89.10000000000001
installments_AMT_PAYMENT-INSTALLMENT_max,14.699999999999998
installments_AMT_PAYMENT-INSTALLMENT_min,28.5
installments_AMT_PAYMENT-INSTALLMENT_var,15.700000000000001
installments_AMT_PAYMENT-INSTALLMENT_sum,30.700000000000003
installments_DAYS_PAYMENT-INSTALLMENT_mean,45.800000000000004
installments_DAYS_PAYMENT-INSTALLMENT_max,106.0
installments_DAYS_PAYMENT-INSTALLMENT_min,36.99999999999999
installments_DAYS_PAYMENT-INSTALLMENT_var,60.1
installments_DAYS_PAYMENT-INSTALLMENT_sum,75.89999999999999
